Start Date;Start Hour;End Date;End Hour;Maneuver Duration;Data available;Satellite;Maneuver;Maneuver Type;Propellant Type;Propellant subtype;Propellant Name
28/10/2011;02:46:03;28/10/2011;02:46:15;00:00:12;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/11/2011;14:58:25;06/11/2011;18:19:11;03:20:46;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/11/2011;03:08:07;11/11/2011;03:58:14;00:50:07;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/11/2011;02:44:59;17/11/2011;02:45:10;00:00:11;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/11/2011;02:45:37;25/11/2011;02:45:47;00:00:10;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/12/2011;02:58:04;08/12/2011;02:58:16;00:00:12;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/12/2011;03:24:54;23/12/2011;05:25:02;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/12/2011;02:20:34;25/12/2011;02:20:40;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/01/2012;03:43:39;13/01/2012;03:43:45;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/02/2012;01:53:44;01/02/2012;01:53:52;00:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/02/2012;03:17:26;24/02/2012;05:17:39;02:00:13;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/03/2012;02:29:11;01/03/2012;04:49:18;02:20:07;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
06/03/2012;02:47:37;06/03/2012;04:47:41;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/03/2012;03:11:59;15/03/2012;03:12:09;00:00:10;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/04/2012;04:18:16;05/04/2012;04:18:24;00:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/08/2012;03:25:27;01/08/2012;03:25:43;00:00:16;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/10/2012;03:26:28;10/10/2012;03:26:42;00:00:14;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/12/2012;00:50:29;05/12/2012;02:50:41;02:00:12;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/01/2013;03:20:28;11/01/2013;03:20:42;00:00:14;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/03/2013;02:35:28;01/03/2013;02:35:42;00:00:14;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/04/2013;01:17:18;16/04/2013;01:17:32;00:00:14;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/05/2013;02:58:27;30/05/2013;02:58:43;00:00:16;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/07/2013;03:25:26;12/07/2013;03:25:44;00:00:18;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/07/2013;04:15:29;19/07/2013;04:15:41;00:00:12;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/08/2013;03:25:28;23/08/2013;03:25:42;00:00:14;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/11/2013;03:23:25;15/11/2013;03:23:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/12/2013;02:25:25;24/12/2013;02:25:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/02/2014;04:02:25;18/02/2014;04:02:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/03/2014;12:36:25;14/03/2014;12:36:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/04/2014;04:23:25;16/04/2014;04:23:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/05/2014;03:25:25;30/05/2014;03:25:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/08/2014;02:25:25;05/08/2014;02:25:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/08/2014;03:55:44;12/08/2014;05:55:56;02:00:12;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/10/2014;08:47:25;23/10/2014;08:47:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/11/2014;03:25:25;28/11/2014;03:25:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/01/2015;01:47:25;09/01/2015;01:47:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/02/2015;03:05:25;28/02/2015;03:05:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/04/2015;01:56:25;08/04/2015;01:56:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/05/2015;02:34:25;22/05/2015;02:34:45;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/07/2015;00:30:26;16/07/2015;00:30:46;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/09/2015;04:50:27;17/09/2015;04:50:45;00:00:18;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/01/2016;02:27:26;08/01/2016;04:27:46;02:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/03/2016;05:50:26;01/03/2016;05:50:46;00:00:20;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/04/2016;04:17:33;21/04/2016;04:17:39;00:00:06;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/06/2016;03:25:32;21/06/2016;03:25:40;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/08/2016;02:05:32;11/08/2016;02:05:40;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/11/2016;03:22:32;09/11/2016;03:22:40;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/01/2017;04:51:33;20/01/2017;04:51:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/03/2017;03:55:33;22/03/2017;03:55:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/06/2017;01:59:33;02/06/2017;01:59:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/08/2017;02:22:32;01/08/2017;02:22:42;00:00:10;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/10/2017;11:23:34;19/10/2017;11:23:40;00:00:06;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/01/2018;02:38:33;17/01/2018;02:38:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/04/2018;02:15:34;03/04/2018;02:15:40;00:00:06;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/05/2018;03:30:34;22/05/2018;03:30:40;00:00:06;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/07/2018;06:35:33;10/07/2018;06:35:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/08/2018;04:30:33;28/08/2018;04:30:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/12/2018;03:29:33;26/12/2018;03:29:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/01/2019;09:33:34;30/01/2019;09:33:40;00:00:06;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/02/2019;09:20:33;12/02/2019;09:20:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/02/2019;01:52:32;14/02/2019;01:52:42;00:00:10;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/05/2019;09:18:30;23/05/2019;09:18:44;00:00:14;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/09/2019;02:41:30;04/09/2019;02:41:44;00:00:14;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/02/2020;03:20:37;12/02/2020;03:20:53;00:00:16;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/03/2020;05:30:33;31/03/2020;05:30:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/06/2020;01:40:33;09/06/2020;01:40:41;00:00:08;All data available;HY2A;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/10/2020;00:33:54;21/10/2020;00:34:05;00:00:11;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/11/2020;06:18:58;18/11/2020;06:19:01;00:00:03;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/03/2021;03:00:58;12/03/2021;03:01:01;00:00:03;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/05/2021;01:55:58;11/05/2021;01:56:01;00:00:03;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/06/2021;06:59:58;11/06/2021;07:00:01;00:00:03;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/09/2021;10:14:58;02/09/2021;10:15:01;00:00:03;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/10/2021;01:39:58;14/10/2021;01:40:01;00:00:03;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/01/2022;06:42:57;05/01/2022;06:43:02;00:00:05;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/04/2022;07:55:33;14/04/2022;07:55:41;00:00:08;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/05/2022;09:33:34;24/05/2022;09:33:40;00:00:06;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/07/2022;11:35:34;08/07/2022;11:35:40;00:00:06;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/09/2022;04:07:34;20/09/2022;04:07:40;00:00:06;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/10/2022;00:25:34;19/10/2022;00:25:40;00:00:06;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/12/2022;03:25:34;01/12/2022;03:25:40;00:00:06;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/01/2023;01:20:31;31/01/2023;01:20:43;00:00:12;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/03/2023;02:50:33;09/03/2023;02:50:41;00:00:08;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/04/2023;02:50:31;24/04/2023;02:50:43;00:00:12;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/06/2023;03:05:33;20/06/2023;03:05:41;00:00:08;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/07/2023;03:15:33;25/07/2023;03:15:41;00:00:08;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/09/2023;08:50:33;07/09/2023;08:50:41;00:00:08;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/10/2023;03:00:33;10/10/2023;03:00:41;00:00:08;All data available;HY2C;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/06/2021;10:18:58;18/06/2021;10:19:02;00:00:04;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/07/2021;04:17:58;21/07/2021;04:18:01;00:00:03;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/10/2021;04:41:57;26/10/2021;04:42:03;00:00:06;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/01/2022;10:00:34;14/01/2022;10:00:40;00:00:06;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/03/2022;07:03:34;18/03/2022;07:03:40;00:00:06;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/04/2022;12:16:34;19/04/2022;12:16:40;00:00:06;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/05/2022;07:23:30;08/05/2022;07:23:44;00:00:14;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/06/2022;22:40:18;30/06/2022;22:40:56;00:00:38;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/07/2022;02:45:21;19/07/2022;02:45:53;00:00:32;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/08/2022;08:30:34;16/08/2022;08:30:40;00:00:06;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/10/2022;02:09:33;14/10/2022;02:09:41;00:00:08;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/12/2022;08:30:33;07/12/2022;08:30:41;00:00:08;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/01/2023;03:45:32;29/01/2023;03:45:42;00:00:10;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/03/2023;10:35:34;01/03/2023;10:35:40;00:00:06;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/03/2023;06:00:33;24/03/2023;06:00:41;00:00:08;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/05/2023;01:40:32;16/05/2023;01:40:42;00:00:10;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/07/2023;03:40:33;11/07/2023;03:40:41;00:00:08;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/08/2023;03:00:34;29/08/2023;03:00:40;00:00:06;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/10/2023;08:45:32;08/10/2023;08:45:42;00:00:10;All data available;HY2D;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/12/2001;13:08:40;11/12/2001;15:56:59;02:48:19;None;JASON1;Maneuver;Orbit Transfer Maneuver;Chemical;Liquid;Hydrazine
13/12/2001;21:17:22;14/12/2001;00:05:41;02:48:19;No data available;JASON1;Maneuver;Orbit Transfer Maneuver;Chemical;Liquid;Hydrazine
17/12/2001;07:38:39;17/12/2001;10:30:18;02:51:39;All data available;JASON1;Maneuver;Orbit Transfer Maneuver;Chemical;Liquid;Hydrazine
20/12/2001;06:47:18;20/12/2001;09:37:08;02:49:50;All data available;JASON1;Maneuver;Orbit Transfer Maneuver;Chemical;Liquid;Hydrazine
10/01/2002;01:50:22;10/01/2002;04:39:05;02:48:43;All data available;JASON1;Maneuver;Orbit Transfer Maneuver;Chemical;Liquid;Hydrazine
13/01/2002;01:04:09;13/01/2002;03:52:47;02:48:38;All data available;JASON1;Maneuver;Orbit Transfer Maneuver;Chemical;Liquid;Hydrazine
04/02/2002;00:45:26;04/02/2002;01:41:40;00:56:14;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/03/2002;18:41:00;05/03/2002;19:37:14;00:56:14;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/05/2002;04:30:41;14/05/2002;05:26:54;00:56:13;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/07/2002;18:23:19;02/07/2002;19:19:33;00:56:14;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/09/2002;02:11:32;20/09/2002;03:07:46;00:56:14;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/10/2002;18:05:38;29/10/2002;19:01:52;00:56:14;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/12/2002;07:58:17;18/12/2002;08:54:30;00:56:13;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/02/2003;19:47:35;15/02/2003;20:46:20;00:58:45;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/04/2003;07:40:25;16/04/2003;08:37:30;00:57:05;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/04/2003;05:39:00;26/04/2003;06:36:03;00:57:03;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/06/2003;17:30:07;24/06/2003;18:27:11;00:57:04;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/10/2003;21:15:24;01/10/2003;22:12:28;00:57:04;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/12/2003;08:40:26;04/12/2003;09:37:30;00:57:04;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/01/2004;01:00:44;09/01/2004;03:50:13;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/02/2004;15:40:58;24/02/2004;18:30:28;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/03/2004;10:50:24;18/03/2004;13:39:53;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/06/2004;16:37:07;15/06/2004;19:26:37;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/08/2004;06:29:50;04/08/2004;09:19:19;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/10/2004;16:19:27;12/10/2004;19:08:58;02:49:31;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/01/2005;20:04:44;19/01/2005;22:54:14;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/05/2005;19:47:07;18/05/2005;22:36:37;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/10/2005;15:26:33;04/10/2005;18:16:03;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/11/2005;05:19:16;23/11/2005;08:08:45;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/12/2005;23:14:49;23/12/2005;02:04:19;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/01/2006;15:08:56;31/01/2006;17:58:26;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/02/2006;11:06:03;20/02/2006;13:55:32;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/04/2006;22:57:12;21/04/2006;01:46:42;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/06/2006;08:46:52;29/06/2006;11:36:22;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/09/2006;14:33:39;26/09/2006;17:23:09;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/12/2006;22:21:20;15/12/2006;01:10:50;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/01/2007;14:16:01;23/01/2007;17:05:30;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/02/2007;08:11:38;22/02/2007;08:12:29;00:00:51;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/05/2007;18:01:18;02/05/2007;20:50:48;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/08/2007;19:45:07;19/08/2007;22:34:37;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/11/2007;23:30:26;27/11/2007;02:19:55;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/12/2007;17:26:01;26/12/2007;20:15:31;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/04/2008;19:09:51;13/04/2008;21:59:20;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/04/2008;17:08:21;23/04/2008;19:57:51;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/04/2008;23:32:10;29/04/2008;02:21:43;02:49:33;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/07/2008;22:55:07;22/07/2008;01:44:36;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
31/07/2008;20:53:38;31/07/2008;23:43:08;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/10/2008;02:40:23;29/10/2008;05:29:52;02:49:29;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/12/2008;16:33:01;17/12/2008;19:22:31;02:49:30;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/01/2009;21:11:08;27/01/2009;00:06:25;02:55:17;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/01/2009;21:30:44;28/01/2009;00:26:07;02:55:23;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/02/2009;10:39:17;04/02/2009;13:34:57;02:55:40;All data available;JASON1;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
06/02/2009;03:49:17;06/02/2009;06:42:49;02:53:32;All data available;JASON1;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
14/02/2009;18:02:14;14/02/2009;20:46:53;02:44:39;All data available;JASON1;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
19/02/2009;21:45:06;19/02/2009;21:46:00;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/04/2009;18:20:33;26/04/2009;18:21:25;00:00:52;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/06/2009;07:20:18;25/06/2009;07:21:09;00:00:51;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/08/2009;17:24:43;11/08/2009;17:25:35;00:00:52;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/12/2009;01:59:00;02/12/2009;01:59:52;00:00:52;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/03/2010;22:17:29;21/03/2010;22:18:20;00:00:51;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/06/2010;01:38:10;24/06/2010;01:39:01;00:00:51;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/07/2010;18:59:15;20/07/2010;21:56:02;02:56:47;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/07/2010;18:24:26;21/07/2010;21:21:36;02:57:10;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/07/2010;19:42:04;22/07/2010;22:39:37;02:57:33;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/07/2010;17:58:03;25/07/2010;20:55:59;02:57:56;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/07/2010;19:13:52;26/07/2010;22:03:33;02:49:41;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/07/2010;18:41:02;27/07/2010;21:39:21;02:58:19;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/07/2010;18:06:12;28/07/2010;21:04:52;02:58:40;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/08/2010;21:47:47;02/08/2010;21:48:41;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/08/2010;20:17:17;03/08/2010;20:18:11;00:00:54;All data available;JASON1;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
